1,30
1,39
1,42
2,40
2,43
2,48
3,5
3,9
3,14
3,17
3,18
3,33
3,37
4,13
4,16
4,19
4,20
4,27
4,35
5,3
5,7
5,8
5,9
5,12
5,18
6,12
6,15
6,18
6,31
6,36
7,5
7,8
7,12
7,13
7,19
8,5
8,7
8,9
8,11
8,13
9,3
9,5
9,8
9,11
9,17
10,14
10,37
10,38
11,8
11,9
11,13
11,17
12,5
12,6
12,7
12,15
12,16
12,18
12,19
13,4
13,7
13,8
13,11
13,19
13,20
13,28
14,3
14,10
14,17
14,24
14,28
14,37
14,38
15,6
15,12
15,16
15,36
16,4
16,12
16,15
16,19
16,35
16,36
17,3
17,9
17,11
17,14
17,28
18,3
18,5
18,6
18,12
18,31
18,33
19,4
19,7
19,12
19,13
19,16
20,4
20,13
20,22
20,23
20,24
20,28
20,39
21,22
21,23
21,26
21,47
22,20
22,21
22,23
22,26
22,27
23,20
23,21
23,22
23,35
23,39
23,46
23,47
24,14
24,20
24,25
24,28
24,39
25,24
25,30
25,38
25,39
26,21
26,22
26,27
26,35
26,47
27,4
27,22
27,26
27,35
28,13
28,14
28,17
28,20
28,24
29,35
29,39
29,45
29,46
29,49
30,1
30,25
30,38
30,39
30,42
31,6
31,18
31,32
31,33
31,36
31,41
32,31
32,33
32,40
32,41
33,3
33,18
33,31
33,32
33,37
33,40
33,48
34,39
34,42
34,43
34,49
35,4
35,16
35,23
35,26
35,27
35,29
35,36
35,46
35,47
35,49
36,6
36,15
36,16
36,31
36,35
36,41
36,44
37,3
37,10
37,14
37,33
37,38
37,42
37,43
37,48
38,10
38,14
38,25
38,30
38,37
38,42
39,1
39,20
39,23
39,24
39,25
39,29
39,30
39,34
39,42
39,45
39,46
39,49
40,2
40,32
40,33
40,41
40,48
41,31
41,32
41,36
41,40
41,44
42,1
42,30
42,34
42,37
42,38
42,39
42,43
43,2
43,34
43,37
43,42
43,48
43,49
44,36
44,41
45,29
45,39
45,46
46,23
46,29
46,35
46,39
46,45
47,21
47,23
47,26
47,35
48,2
48,33
48,37
48,40
48,43
49,29
49,34
49,35
49,39
49,43
